,branchid,branchname,siteid,tenkho,class,invtid,tensanpham,tenspviettat,stkunit,quycachdonggoi,quycachthung,lotsernbr,expdate,sothangconlai,tondau,nhapmuahang,"nhapkhacnhap,chuyen,dieuchinh",xuatban,nhaptra,"xuatkhacxuat,chuyen,dieuchinh",dcbbxuat,dcbbnhap,toncuoi,sltreohoadonao,sltreochuataohoadon,toncuoisosach,giaban,tttoncuoi
2309,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EB110,Bút Medoral,,Cây,Đang cập nhật,,000,2025-01-01,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0
2310,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EB115,TGT Olevid Fort,,Tờ,Đang cập nhật,,000,2025-01-01,,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0,0.0,0.0
2311,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EB117,Bút Vedanal,,Cây,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
2312,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EB129,TGT Vedanal Fort,,Tờ,Đang cập nhật,,000,2025-01-01,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
2313,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EK006,Folder Merap giấy (44x31),,Cái,Đang cập nhật,,000,2025-01-01,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0
2314,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EK007,Túi giấy  Merap  ( loại lớn),,Cái,Đang cập nhật,,000,2025-01-01,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0
2315,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EK026,Túi giây MeRap - loại nhỏ,,Cái,Đang cập nhật,,000,2025-01-01,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,105.0,0.0,0.0
2316,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EL016,TGT Melevo (sửa từ mã cũ Meleto),,Tờ,Đang cập nhật,,000,2025-01-01,,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0
2317,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EL049,TGT Mecefix B.E,,Tờ,Đang cập nhật,,000,2025-01-01,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0
2318,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EL059,TGT Mepoly,,Tờ,Đang cập nhật,,000,2025-01-01,,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0
2319,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EL069,TGT Metobra,,Tờ,Đang cập nhật,,000,2025-01-01,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,250.0,0.0,0.0
2320,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EL075,TGT Metodex SPS,,Tờ,Đang cập nhật,,000,2025-01-01,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0
2321,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EL076,TGT Xisat XP,,Tờ,Đang cập nhật,,000,2025-01-01,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
2322,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EL083,TGT Syseye,,Tờ,Đang cập nhật,,000,2025-01-01,,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0
2323,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EL085,TGT Medoral (RHM),,Tờ,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
2324,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01EL086,TGT Meclonate,,Tờ,Đang cập nhật,,000,2025-01-01,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0
2325,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01ES057,Sticker Efodyl 125 mg,,Tờ,Đang cập nhật,,000,2025-01-01,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
2326,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V01MP104,TGT Shema A5,,Tờ,Đang cập nhật,,000,2025-01-01,,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0,0.0,0.0
2327,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG005,Ba lô Merap (canon cũ),,Cái,Đang cập nhật,,000,2025-01-01,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0
2328,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG041,Nón bảo hiểm Rosa - RLW,,Cái,Đang cập nhật,,000,2025-01-01,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
2329,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG051,Khăn giây ướt,,Cái,Đang cập nhật,,000,2025-01-01,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
2330,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG063,Nước rửa tay Green Cross 250ml,,Chai,Đang cập nhật,,000,2025-01-01,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0
2331,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG064,Khẩu Trang Y Tế (50cai/hộp),,Hộp,Đang cập nhật,,000,2025-01-01,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0
2332,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG068,áo mưa cánh dơi ( nhựa rạng đông),,Cái,Đang cập nhật,,000,2025-01-01,,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,182.0,0.0,0.0
2333,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG072,Khăn giây lụa hộp Pulppy,,Hộp,Đang cập nhật,,000,2025-01-01,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0
2334,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG109,Dù Cầm tay - màu xanh,,Cây,Đang cập nhật,,000,2025-01-01,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
2335,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG134,Bút Vitol,,Cây,Đang cập nhật,,000,2025-01-01,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0
2336,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG135,Bút Olevid,,Cây,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
2337,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V02EG142,USB 8G Pha Lê,,Cái,Đang cập nhật,,000,2025-01-01,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
2338,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,V03MK045,Túi Vải Merap (màu trắng),,Cái,Đang cập nhật,,000,2025-01-01,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
2339,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT03103,Hộp 10 muỗng súp+muỗng nhỏ trơn cao cấp,,Hộp,Đang cập nhật,,000,2025-01-01,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
2340,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT03121,Chén cơm Camela chỉ xanh dương 12cm in logo (6cái/bộ),,Bộ,Đang cập nhật,,000,2025-01-01,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2341,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT03122,Bộ kềm nghĩa (3 món),,Bộ,Đang cập nhật,,000,2025-01-01,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0
2342,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04569,TGT Medoral (TMH),,Tờ,Đang cập nhật,,000,2025-01-01,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0
2343,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04600,TGT Efodyl 125,,Tờ,Đang cập nhật,,000,2025-01-01,,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,280.0,0.0,0.0
2344,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04618,Bút Cebest,,Cây,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
2345,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04622,TGT Meseca Fort,,Tờ,Đang cập nhật,,000,2025-01-01,,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,230.0,0.0,0.0
2346,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04628,Sticker Cebest,,Tờ,Đang cập nhật,,000,2025-01-01,,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,270.0,0.0,0.0
2347,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04651,TGT Metoxa,,Tờ,Đang cập nhật,,000,2025-01-01,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
2348,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04652,TGT Aquima,,Tờ,Đang cập nhật,,000,2025-01-01,,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0
2349,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04653,TGT Vitol (A4) new,,Tờ,Đang cập nhật,,000,2025-01-01,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0
2350,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04679,Sticker Aquima,,Con,Đang cập nhật,,000,2025-01-01,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0
2351,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04688,TGT Ebysta,,Tờ,Đang cập nhật,,000,2025-01-01,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0
2352,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04691,TGT Mepatyl,,Tờ,Đang cập nhật,,000,2025-01-01,,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0
2353,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04694,TGT Fiora,,Tờ,Đang cập nhật,,000,2025-01-01,,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0
2354,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04695,TGT Scofi,,Tờ,Đang cập nhật,,000,2025-01-01,,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,390.0,0.0,0.0
2355,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04699,Túi giấy Medoral,,Cái,Đang cập nhật,,000,2025-01-01,,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0
2356,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04701,TGT Pemolip,,Tờ,Đang cập nhật,,000,2025-01-01,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0
2357,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04702,Sticker Ebysta,,Con,Đang cập nhật,,000,2025-01-01,,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,0.0
2358,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04703,Sticker Fiora,,Con,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
2359,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04707,Bút Ebysta,,Cây,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
2360,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04708,Bút Fiora,,Cây,Đang cập nhật,,000,2025-01-01,,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0
2361,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04709,Bút Mepatyl,,Cây,Đang cập nhật,,000,2025-01-01,,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,170.0,0.0,0.0
2362,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04710,Bút Scofi,,Cây,Đang cập nhật,,000,2025-01-01,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0
2363,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04725,Túi canvas,,Cái,Đang cập nhật,,000,2025-01-01,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0
2364,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04734,Bút Kofio,,Cây,Đang cập nhật,,000,2025-01-01,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
2365,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04735,Sticker Kofio,,Con,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
2366,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04736,TGT Kofio,,Tờ,Đang cập nhật,,000,2025-01-01,,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,180.0,0.0,0.0
2367,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04764,TGT Ferritox,,Tờ,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
2368,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0191,Kho Vật tư NGO TIEN VU tại Nghệ An,Vật Tư Trình Dược,VT04784,Khẩu trang Y tế  4D,,Hộp,Đang cập nhật,,000,2025-01-01,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0
2369,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EB068,Sticker Xypenat,,Con,Đang cập nhật,,000,2025-01-01,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0
2370,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EB075,TGT Benita,,Tờ,Đang cập nhật,,000,2025-01-01,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0
2371,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EB080,TGT Xypenat A 4,,Tờ,Đang cập nhật,,000,2025-01-01,,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0
2372,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EB096,Sticker Meseca,,Con,Đang cập nhật,,000,2025-01-01,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
2373,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EB100,TGT Benate fort 10g,,Tờ,Đang cập nhật,,000,2025-01-01,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2374,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EB114,Sticker Vedanal,,Con,Đang cập nhật,,000,2025-01-01,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0
2375,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EB115,TGT Olevid Fort,,Tờ,Đang cập nhật,,000,2025-01-01,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
2376,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EB129,TGT Vedanal Fort,,Tờ,Đang cập nhật,,000,2025-01-01,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0
2377,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EK006,Folder Merap giấy (44x31),,Cái,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
2378,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EK007,Túi giấy  Merap  ( loại lớn),,Cái,Đang cập nhật,,000,2025-01-01,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0
2379,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EK026,Túi giây MeRap - loại nhỏ,,Cái,Đang cập nhật,,000,2025-01-01,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0
2380,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EL016,TGT Melevo (sửa từ mã cũ Meleto),,Tờ,Đang cập nhật,,000,2025-01-01,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0
2381,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EL020,TGT Metiny,,Tờ,Đang cập nhật,,000,2025-01-01,,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,195.0,0.0,0.0
2382,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EL049,TGT Mecefix B.E,,Tờ,Đang cập nhật,,000,2025-01-01,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0
2383,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EL065,TGT Merika Probiotic,,Tờ,Đang cập nhật,,000,2025-01-01,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0
2384,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0192,Kho vật tư Đào Tân Hiếu tại Hà Nội,Vật Tư Trình Dược,V01EL076,TGT Xisat XP,,Tờ,Đang cập nhật,,000,2025-01-01,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
